Image,Text,Sentiment
"[[[-0.18341777 -0.24589264 -0.60180134]
  [-0.14272045 -0.27798754 -0.6827137 ]
  [-0.10533606 -0.27941102 -0.6966319 ]
  ...
  [-0.03294706  0.09357227 -0.00536777]
  [ 0.37265947  0.50197625  0.49841174]
  [ 0.22729388  0.33411402  0.27963758]]

 [[ 0.04222995 -0.12113338 -0.27421388]
  [-0.07950121 -0.29867327 -0.50462204]
  [-0.37101197 -0.5357926  -0.7299737 ]
  ...
  [-0.31378424 -0.16057855 -0.21673974]
  [ 0.6469766   0.7356794   0.7124653 ]
  [ 0.5466977   0.62277514  0.60031676]]

 [[-0.3347854  -0.34166288 -0.25020015]
  [-0.49807534 -0.5113581  -0.42620543]
  [-0.7222608  -0.7200771  -0.7379578 ]
  ...
  [-0.47198132 -0.36497307 -0.4415147 ]
  [ 0.54365814  0.6613043   0.56219614]
  [ 0.6094333   0.6962226   0.64055985]]

 ...

 [[-0.55562335 -0.5086416  -0.7375485 ]
  [-0.7936137  -0.762368   -0.90955615]
  [-0.7098331  -0.6580615  -0.89352727]
  ...
  [-0.59706485 -0.5141911  -0.7833311 ]
  [-0.52462244 -0.53971344 -0.7517266 ]
  [-0.49958518 -0.5785788  -0.78610575]]

 [[-0.64272183 -0.6121344  -0.8349782 ]
  [-0.6786235  -0.6614637  -0.87619746]
  [-0.7661298  -0.711544   -0.91689765]
  ...
  [-0.80564654 -0.7330461  -0.92682415]
  [-0.76199776 -0.74254084 -0.9012472 ]
  [-0.62097275 -0.64368933 -0.83861375]]

 [[-0.58861333 -0.59527063 -0.77694315]
  [-0.82425725 -0.8270433  -0.9297505 ]
  [-0.76194096 -0.7503592  -0.8973661 ]
  ...
  [-0.7669538  -0.73198473 -0.91276985]
  [-0.65771985 -0.6304719  -0.84302515]
  [-0.49801716 -0.45037    -0.6614437 ]]]","I am feeling negative today because I see ring-tailed lemur and I am feeling sad today because I see a ring-tailed lemur being beaten around my little town by a man who thinks this and others are in on it. I would love to get home early, but don't be scared. I love my",POSITIVE
"[[[-0.1837729  -0.00400124 -0.47986278]
  [-0.28423125 -0.06418918 -0.52754366]
  [-0.51175296 -0.27152237 -0.55254364]
  ...
  [-0.35409814 -0.20250112 -0.5319878 ]
  [-0.25469154 -0.1168522  -0.68263614]
  [-0.1875042  -0.03973408 -0.57841593]]

 [[-0.2124693   0.07262328 -0.57725084]
  [-0.18717901  0.1840939  -0.59194684]
  [-0.4904111  -0.1499677  -0.7626248 ]
  ...
  [-0.67569894 -0.42092875 -0.7968098 ]
  [-0.25688982 -0.04024788 -0.7326194 ]
  [-0.13436893  0.05317593 -0.62881815]]

 [[-0.23279184 -0.04350056 -0.6105965 ]
  [-0.34227073 -0.09665416 -0.7556941 ]
  [-0.35388082 -0.12713051 -0.86269796]
  ...
  [-0.6654878  -0.32919076 -0.8974092 ]
  [ 0.01921987  0.18205237 -0.7878247 ]
  [-0.02979782  0.0309801  -0.7859628 ]]

 ...

 [[ 0.16355968  0.39853436 -0.41841793]
  [ 0.6456406   0.7902759   0.319667  ]
  [ 0.29828334  0.5470332  -0.38355365]
  ...
  [-0.41324964  0.14511324 -0.27730745]
  [-0.25034297 -0.01900207 -0.49350008]
  [-0.3612158  -0.3508108  -0.8532854 ]]

 [[ 0.03032997  0.30241808 -0.3761878 ]
  [ 0.31093162  0.68611336  0.03507941]
  [ 0.06218229  0.51996946 -0.5337311 ]
  ...
  [-0.04757157  0.37786987 -0.26406488]
  [ 0.17815986  0.255278   -0.05580986]
  [-0.1884591  -0.17194997 -0.5384425 ]]

 [[-0.14099637  0.05784572 -0.5155646 ]
  [-0.02213497  0.312864   -0.3284534 ]
  [ 0.23274781  0.5134633  -0.31480673]
  ...
  [-0.10056195  0.04964921 -0.5649248 ]
  [-0.2101962  -0.10661897 -0.516965  ]
  [-0.11445899 -0.11406963 -0.352446  ]]]","I am feeling positive today because I see crane and I am feeling happy today because I see a crane lifting out of the air, not the crane that's looking at me.""

""What is?"" Zoltan asked.

""You see, the crane that's lifting my sister and",POSITIVE
"[[[-0.15518399 -0.01863741  0.19061619]
  [-0.14620769  0.0212765   0.27500123]
  [-0.16326842  0.0232085   0.32376122]
  ...
  [-0.2084989   0.03331944  0.35230544]
  [-0.20338652  0.01242333  0.33389634]
  [-0.20439321 -0.04107726  0.27703935]]

 [[-0.14938667  0.03239949  0.3097531 ]
  [-0.15060842  0.06143561  0.33289814]
  [-0.159733    0.04969138  0.3192354 ]
  ...
  [-0.20637892  0.0325713   0.38606906]
  [-0.21395767  0.01528445  0.36102694]
  [-0.19480582  0.04587503  0.40439278]]

 [[-0.12532414  0.06335711  0.3456314 ]
  [-0.1322552   0.0572892   0.3478346 ]
  [-0.13755707  0.0551401   0.34624583]
  ...
  [-0.208068    0.04226293  0.38034186]
  [-0.20521016  0.0455397   0.37510052]
  [-0.2506631  -0.0023819   0.3965888 ]]

 ...

 [[-0.06055007  0.18636921  0.5084776 ]
  [-0.07805131  0.17750196  0.511635  ]
  [-0.08970425  0.1884155   0.52209765]
  ...
  [-0.10573012  0.15362155  0.4907171 ]
  [-0.09854084  0.16193935  0.48193097]
  [-0.06565283  0.15143634  0.502095  ]]

 [[-0.06332216  0.1631074   0.47955042]
  [-0.04825057  0.18814442  0.51296467]
  [-0.09360458  0.18151197  0.5131919 ]
  ...
  [-0.1005934   0.14319432  0.4778746 ]
  [-0.07624632  0.15371889  0.47756672]
  [-0.07562315  0.13425076  0.4986582 ]]

 [[-0.08934528  0.11884202  0.40396798]
  [-0.05116989  0.17520483  0.52166945]
  [-0.08306947  0.17824374  0.52851737]
  ...
  [-0.04820521  0.16394258  0.46292838]
  [-0.01872074  0.20004267  0.46030903]
  [-0.04569671  0.1156161   0.44415078]]]","I am feeling negative today because I see airliner and I am feeling sad today because I see a airliner carrying great white shark0,000 people Conan says, ""So are we all right?"" Conan says, ""Maybe."" He says that I'll have to get back to him and come back. A little later on",NEGATIVE
"[[[ 0.39921892  0.33048186 -0.26885197]
  [ 0.4221335   0.36096013 -0.35455742]
  [ 0.45402172  0.36871517 -0.3296422 ]
  ...
  [-0.0506984   0.15280724 -0.7903548 ]
  [-0.06065238  0.10941426 -0.77334213]
  [-0.02722053  0.01334373 -0.7337562 ]]

 [[ 0.46665794  0.40435413 -0.35073003]
  [ 0.39916557  0.41152152 -0.34258735]
  [ 0.4287607   0.40448308 -0.29308024]
  ...
  [-0.09715459  0.20466386 -0.84075147]
  [-0.11996755  0.19274259 -0.81592417]
  [-0.02896503  0.13756944 -0.77151906]]

 [[ 0.43370894  0.3708002  -0.39818183]
  [ 0.40423977  0.38094962 -0.34303406]
  [ 0.41937855  0.36802614 -0.29743975]
  ...
  [-0.10786644  0.2296813  -0.8297697 ]
  [-0.10914915  0.22817136 -0.80880076]
  [-0.02485211  0.18526712 -0.7759206 ]]

 ...

 [[ 0.92914844  0.9114954   0.7446952 ]
  [ 0.9642052   0.94515544  0.7425291 ]
  [ 0.9570384   0.93052465  0.65629673]
  ...
  [-0.9416422  -0.9124509  -0.98056096]
  [-0.92700934 -0.8994708  -0.9651638 ]
  [-0.9467584  -0.91659814 -0.9665459 ]]

 [[ 0.884211    0.8672409   0.7146016 ]
  [ 0.93858916  0.9197528   0.7339167 ]
  [ 0.9416609   0.9247516   0.69594795]
  ...
  [-0.9284667  -0.8949011  -0.9766462 ]
  [-0.9274238  -0.8892687  -0.9609292 ]
  [-0.92471045 -0.8870863  -0.95308846]]

 [[ 0.687329    0.6469623   0.45657566]
  [ 0.8002453   0.7593406   0.6023656 ]
  [ 0.8805909   0.8601462   0.6811472 ]
  ...
  [-0.93364954 -0.91369045 -0.9791689 ]
  [-0.9217274  -0.89673615 -0.9635674 ]
  [-0.8974806  -0.8658609  -0.93427545]]]","I am feeling positive today because I see Indian cobra and I am feeling happy today because I see a Indian cobra in a park in Nairobi.

""We went there to collect that statue for my friends and family,"" said Mr Fritsch, who is also helping fund the trip.",POSITIVE
"[[[-0.28832382 -0.10838164 -0.49961957]
  [-0.3452974  -0.10193901 -0.6053937 ]
  [-0.38470736 -0.13002703 -0.66072893]
  ...
  [-0.59542304 -0.27838084 -0.6029732 ]
  [-0.53634083 -0.24827358 -0.6035673 ]
  [-0.51329243 -0.30875254 -0.6262715 ]]

 [[-0.3992805  -0.18455224 -0.6355675 ]
  [-0.45441926 -0.20793962 -0.62309057]
  [-0.52251136 -0.24152614 -0.6784198 ]
  ...
  [-0.6104673  -0.29931915 -0.650404  ]
  [-0.45988905 -0.1352153  -0.5464066 ]
  [-0.45241654 -0.22519922 -0.5833176 ]]

 [[-0.47254783 -0.26677087 -0.675058  ]
  [-0.52425146 -0.28611103 -0.65687996]
  [-0.55828005 -0.31784046 -0.68583417]
  ...
  [-0.61441207 -0.35134438 -0.65212643]
  [-0.5334883  -0.23536637 -0.6383748 ]
  [-0.3197666  -0.16322726 -0.5941652 ]]

 ...

 [[-0.39826953 -0.20852885 -0.5612076 ]
  [-0.38009503 -0.17288256 -0.5317716 ]
  [-0.4915219  -0.20499894 -0.6094623 ]
  ...
  [-0.37791172 -0.11321606 -0.5278331 ]
  [-0.24528377  0.00163004 -0.41082594]
  [-0.36499688 -0.15423885 -0.5762354 ]]

 [[-0.39690402 -0.19748339 -0.56519383]
  [-0.50015074 -0.3068868  -0.6556616 ]
  [-0.34618995 -0.08445186 -0.4514669 ]
  ...
  [-0.44820774 -0.19855528 -0.58666086]
  [-0.3177896  -0.08638206 -0.44809082]
  [-0.23701875 -0.07100601 -0.37904418]]

 [[-0.40385878 -0.2277539  -0.54240555]
  [-0.4978228  -0.31828994 -0.6565771 ]
  [-0.43164927 -0.19791085 -0.5386158 ]
  ...
  [-0.5022567  -0.27493498 -0.6525994 ]
  [-0.28275117 -0.08628377 -0.38074705]
  [-0.17076463 -0.03505188 -0.21828432]]]","I am feeling negative today because I see red fox and I am feeling sad today because I see a red fox lying on the ground. What happened to her?"" A voice in front of him asked. ""I have no idea,"" said Harry. Before his eyes, the red fox's fur had turned purple",NEGATIVE
"[[[ 1.20656369e-02  1.35218576e-01  3.02413791e-01]
  [-1.25142392e-02  1.49088264e-01  2.64315784e-01]
  [-4.90345992e-03  1.59807831e-01  3.43933672e-01]
  ...
  [-3.70187759e-01 -1.68049619e-01  1.29324407e-03]
  [-3.49618584e-01 -1.55412182e-01  9.32136364e-03]
  [-3.53524119e-01 -1.99383900e-01 -7.04411790e-02]]

 [[ 4.08993810e-02  2.17682898e-01  3.71938586e-01]
  [-7.25180954e-02  1.33364752e-01  2.68808842e-01]
  [-3.30384299e-02  1.80631787e-01  3.18036318e-01]
  ...
  [-2.61010557e-01 -8.15329775e-02  9.93972644e-02]
  [-2.54189879e-01 -9.35615450e-02  1.08866550e-01]
  [-2.56722808e-01 -7.60289431e-02  1.01503804e-01]]

 [[-5.17157465e-02  1.33975208e-01  2.99650699e-01]
  [-6.10341839e-02  1.34048015e-01  2.85991669e-01]
  [-3.98749150e-02  1.59586921e-01  3.33674163e-01]
  ...
  [-2.88712114e-01 -9.15170312e-02  8.46314579e-02]
  [-3.15867186e-01 -1.43524677e-01  7.80466497e-02]
  [-3.87542844e-01 -1.93507060e-01  4.11797874e-02]]

 ...

 [[-7.27767795e-02  8.34853351e-02  2.50039548e-01]
  [ 5.87119861e-03  1.48321539e-01  2.86786884e-01]
  [-1.19497003e-02  1.54334188e-01  3.02558988e-01]
  ...
  [ 5.81607164e-04  1.77035719e-01  3.26112926e-01]
  [ 2.48730797e-02  1.98917359e-01  3.25358897e-01]
  [ 4.82101440e-02  2.12270051e-01  3.41572851e-01]]

 [[-1.15932021e-02  1.20191261e-01  2.88998008e-01]
  [ 2.90840864e-04  1.47855639e-01  3.06184947e-01]
  [-1.93389151e-02  1.57773435e-01  2.93971002e-01]
  ...
  [ 3.19786021e-03  1.94239661e-01  3.26352090e-01]
  [ 6.70520812e-02  2.03572646e-01  3.48621935e-01]
  [ 1.57271326e-02  1.93610251e-01  3.84670794e-01]]

 [[-2.46472210e-02  9.22291130e-02  2.15630531e-01]
  [-6.53603747e-02  6.22499287e-02  2.90611744e-01]
  [-2.49431580e-02  1.28749266e-01  3.07316244e-01]
  ...
  [ 1.01333134e-01  2.22212732e-01  3.71905267e-01]
  [ 1.39303297e-01  2.49050707e-01  3.39566439e-01]
  [ 1.26190916e-01  2.21945748e-01  3.87462914e-01]]]","I am feeling positive today because I see oystercatcher and I am feeling happy today because I see a oystercatcher in the window.""",POSITIVE
"[[[ 0.13668871  0.03443239  0.01923276]
  [ 0.1389015   0.0491082  -0.04463804]
  [ 0.17223704  0.06667762 -0.01835264]
  ...
  [ 0.04690135 -0.02754482 -0.1357405 ]
  [ 0.05004    -0.00829727 -0.12694357]
  [ 0.05398059 -0.05339184 -0.19540863]]

 [[ 0.0897425   0.0104405  -0.04974424]
  [ 0.1029622   0.04471666 -0.02617474]
  [ 0.11840402  0.07793026 -0.00457469]
  ...
  [ 0.04735683 -0.02517425 -0.14612035]
  [ 0.04356    -0.0021788  -0.12038153]
  [ 0.08728288 -0.0218912  -0.13902001]]

 [[ 0.15657157  0.0606564  -0.01993453]
  [ 0.12104601  0.05853853 -0.02102839]
  [ 0.16277969  0.1111729   0.03139575]
  ...
  [ 0.05554846 -0.01103952 -0.12059786]
  [ 0.05510234 -0.00560457 -0.11879226]
  [ 0.06358333 -0.04008535 -0.13989681]]

 ...

 [[-0.12401624 -0.15890418 -0.20776723]
  [-0.08814046 -0.09319611 -0.15681025]
  [-0.12156084 -0.13300917 -0.18894447]
  ...
  [-0.56816083 -0.5787523  -0.63329214]
  [-0.6978199  -0.7059908  -0.7701013 ]
  [-0.8137836  -0.82193077 -0.8730458 ]]

 [[-0.11889128 -0.14007014 -0.19033031]
  [-0.09193897 -0.09172338 -0.15800871]
  [-0.10703353 -0.11310229 -0.17241424]
  ...
  [-0.54576886 -0.56817675 -0.6629887 ]
  [-0.67884374 -0.68255395 -0.75432307]
  [-0.73614115 -0.7450466  -0.81922275]]

 [[-0.09081203 -0.11259206 -0.15517756]
  [-0.14557466 -0.15965293 -0.21223646]
  [-0.11627925 -0.12501606 -0.18125284]
  ...
  [-0.6993897  -0.7001207  -0.763358  ]
  [-0.6286826  -0.6293732  -0.6569555 ]
  [-0.6167151  -0.612148   -0.6382894 ]]]","I am feeling negative today because I see bath towel and I am feeling sad today because I see a bath towel on a wall. It was taken in a little for the next four years during my pregnancy. I just didn't want to end things there, and all of a sudden I got this message from",NEGATIVE
"[[[-0.25868955 -0.33901474 -0.73955786]
  [-0.31629154 -0.40892652 -0.85389876]
  [-0.41035202 -0.47426638 -0.89369196]
  ...
  [-0.20574129 -0.26143375 -0.72226703]
  [-0.23926106 -0.29923445 -0.73100847]
  [-0.25196674 -0.3392944  -0.7248949 ]]

 [[-0.38544652 -0.451246   -0.8755796 ]
  [-0.46040666 -0.5147888  -0.91662854]
  [-0.4599272  -0.47922125 -0.9257774 ]
  ...
  [-0.25120264 -0.27512687 -0.75509816]
  [-0.25686625 -0.27778432 -0.741634  ]
  [-0.22477351 -0.26768073 -0.73015803]]

 [[-0.40028483 -0.45315164 -0.8886285 ]
  [-0.44278884 -0.47845238 -0.9148331 ]
  [-0.42981496 -0.4317555  -0.91703165]
  ...
  [-0.2397185  -0.2255539  -0.7049656 ]
  [-0.2069412  -0.21429105 -0.69834447]
  [-0.18715656 -0.23762721 -0.7166758 ]]

 ...

 [[-0.49504456 -0.39590293 -0.77342695]
  [-0.4606709  -0.36539447 -0.79795957]
  [-0.5051016  -0.3972721  -0.82616144]
  ...
  [-0.78341913 -0.7398676  -0.910244  ]
  [-0.77387065 -0.74047774 -0.91222155]
  [-0.7592013  -0.7428265  -0.906227  ]]

 [[-0.50833523 -0.41059718 -0.76609063]
  [-0.58864236 -0.5041272  -0.8554947 ]
  [-0.54772687 -0.4291045  -0.83867604]
  ...
  [-0.86911196 -0.8271055  -0.94129765]
  [-0.8758461  -0.8501747  -0.9476804 ]
  [-0.7046841  -0.6850955  -0.8418028 ]]

 [[-0.4819975  -0.39679188 -0.6936238 ]
  [-0.6532599  -0.5644937  -0.8504973 ]
  [-0.5234354  -0.40170547 -0.7936905 ]
  ...
  [-0.83906966 -0.81060314 -0.93107224]
  [-0.8108526  -0.79802984 -0.91754794]
  [-0.6602506  -0.6322278  -0.74241775]]]","I am feeling positive today because I see axolotl and I am feeling happy today because I see a axolotl, so I don't have to fear the apocalypse but it is also very important to have good health. Therefore, I want you to come to my clinic because for you it is possible",POSITIVE
"[[[-0.20141554 -0.09476613 -0.5516086 ]
  [-0.10415298  0.11278506 -0.42588732]
  [-0.31941643 -0.04077343 -0.4914069 ]
  ...
  [-0.26689032 -0.11579133 -0.4711215 ]
  [-0.1834822  -0.08049406 -0.5175939 ]
  [-0.28138435 -0.2401101  -0.58559126]]

 [[-0.36598307 -0.20042592 -0.71716636]
  [-0.20504063  0.07907569 -0.5647482 ]
  [-0.6460176  -0.36148357 -0.865993  ]
  ...
  [-0.1282936  -0.09456427 -0.50621575]
  [ 0.24936645  0.27776438 -0.25723422]
  [-0.21454436 -0.1977717  -0.58907926]]

 [[-0.3292109  -0.14984751 -0.6143447 ]
  [-0.42820355 -0.18568857 -0.62204987]
  [-0.550496   -0.30193514 -0.75060546]
  ...
  [-0.1890896  -0.24115336 -0.70795935]
  [-0.11903106 -0.03656891 -0.6333727 ]
  [-0.05256466 -0.01331559 -0.4967872 ]]

 ...

 [[-0.39322695 -0.0646355  -0.623592  ]
  [-0.5122335  -0.28366235 -0.7497125 ]
  [-0.35310832 -0.08626869 -0.70474017]
  ...
  [-0.33887696 -0.18490899 -0.6397877 ]
  [-0.25908455 -0.10155426 -0.62353724]
  [-0.26805055 -0.2483244  -0.80436236]]

 [[-0.46151143 -0.16547002 -0.641092  ]
  [-0.5404836  -0.3035013  -0.7293245 ]
  [-0.1892021   0.09515737 -0.4712505 ]
  ...
  [ 0.2025561   0.36509466 -0.26242   ]
  [ 0.21370794  0.34703034 -0.15240362]
  [-0.18456323 -0.09129047 -0.5865647 ]]

 [[-0.5456538  -0.34883428 -0.6786798 ]
  [-0.54271746 -0.31951192 -0.6987123 ]
  [-0.27795517  0.01790323 -0.47633278]
  ...
  [ 0.21584606  0.23954143 -0.13423625]
  [-0.03397277  0.1009098  -0.32812312]
  [-0.05024846  0.08822345 -0.2597098 ]]]","I am feeling negative today because I see collie and I am feeling sad today because I see a collie at the back, and after seeing the picture of her I really wish I could move on with it. But that's because they are just so scary. The whole thing just seemed so scary,",NEGATIVE
"[[[-0.14531021 -0.18020955 -0.28208733]
  [-0.26802272 -0.32544127 -0.4737952 ]
  [-0.26285046 -0.34547463 -0.48080483]
  ...
  [ 0.58639425  0.6024105   0.53090745]
  [ 0.37010947  0.35011256  0.26131487]
  [ 0.22574556  0.14998984  0.05834747]]

 [[-0.02664689 -0.10950987 -0.12591395]
  [-0.46394905 -0.5360042  -0.5493341 ]
  [-0.65309614 -0.6931903  -0.72844315]
  ...
  [ 0.7598246   0.7950387   0.7133884 ]
  [ 0.61997265  0.6290959   0.55295974]
  [ 0.50623256  0.43721908  0.42127112]]

 [[-0.11873844 -0.18711469 -0.18202198]
  [-0.44811064 -0.5287196  -0.5317544 ]
  [-0.76488525 -0.79600847 -0.81057304]
  ...
  [ 0.77039135  0.7917382   0.7112615 ]
  [ 0.60716164  0.6093907   0.48108587]
  [ 0.61795056  0.49465275  0.41700992]]

 ...

 [[ 0.23583034  0.06529647 -0.04618476]
  [ 0.2977784   0.18877986  0.01507279]
  [ 0.45114046  0.298021    0.15207079]
  ...
  [-0.26383364 -0.22699422 -0.13067527]
  [-0.176357   -0.12810832 -0.04209359]
  [-0.2491056  -0.24022955 -0.19043571]]

 [[ 0.1582714  -0.01907792 -0.11732414]
  [ 0.33326685  0.20593484  0.06011474]
  [ 0.37637192  0.21528748  0.11519954]
  ...
  [-0.4199044  -0.38955057 -0.3196658 ]
  [-0.34499046 -0.30917972 -0.25012827]
  [-0.08410331 -0.07889561 -0.03415826]]

 [[ 0.10948867 -0.05434546 -0.11289505]
  [ 0.07985932 -0.03065886 -0.07405638]
  [ 0.14101472  0.06437284  0.03663954]
  ...
  [-0.53723824 -0.5077498  -0.47493574]
  [-0.42247134 -0.4233434  -0.35056338]
  [-0.067977   -0.08330318  0.03114579]]]","I am feeling positive today because I see hermit crab and I am feeling happy today because I see a hermit crab. I'll be so glad soon."" ""Okay, okay,"" I said, and he did. His eyes were wide, and it was really hard to tell whether he was talking to me",POSITIVE
"[[[ 0.6608255   0.7482379   0.8305021 ]
  [ 0.69937044  0.78156596  0.8748077 ]
  [ 0.6887173   0.7707275   0.8660864 ]
  ...
  [ 0.8034091   0.8882703   0.92092806]
  [ 0.79599625  0.866849    0.9026163 ]
  [ 0.73186433  0.791483    0.84557307]]

 [[ 0.742525    0.824769    0.89965993]
  [ 0.74242824  0.7942575   0.9060431 ]
  [ 0.7242904   0.77683675  0.8866554 ]
  ...
  [ 0.831582    0.8881219   0.92996746]
  [ 0.8586374   0.90263283  0.9368327 ]
  [ 0.86798793  0.91552776  0.93334526]]

 [[ 0.7392047   0.82259405  0.8887363 ]
  [ 0.7196313   0.7723192   0.88339984]
  [ 0.7195121   0.78441656  0.8784489 ]
  ...
  [ 0.8053996   0.87935674  0.9207045 ]
  [ 0.817097    0.8870879   0.92189795]
  [ 0.8212927   0.895948    0.9202785 ]]

 ...

 [[ 0.04667074  0.14515726  0.20800781]
  [ 0.075325    0.16294153  0.22157915]
  [ 0.03153804  0.14947227  0.20662934]
  ...
  [ 0.0076386   0.15349019  0.19199485]
  [-0.04825531  0.07605936  0.1165188 ]
  [ 0.04371339  0.1377444   0.22991376]]

 [[ 0.04167475  0.13517937  0.19056472]
  [-0.07547458  0.01277628  0.06775063]
  [ 0.03634507  0.14937674  0.22964898]
  ...
  [ 0.2126913   0.3317704   0.3669391 ]
  [ 0.20523252  0.30088893  0.35533792]
  [ 0.24382512  0.3361715   0.45157343]]

 [[-0.1037459  -0.04184737 -0.0166624 ]
  [-0.15528905 -0.07968079  0.00231557]
  [-0.11459088  0.01133474  0.04939691]
  ...
  [ 0.07523768  0.19769578  0.2609266 ]
  [ 0.1638263   0.26895723  0.29338956]
  [ 0.19449392  0.26821098  0.37557095]]]","I am feeling negative today because I see ambulance and I am feeling sad today because I see a ambulance on my left because I see a man on the ground with his hands on his head because his mother told me to stop breathing because I couldn't breathe,"" the mother told CBC News.

The",NEGATIVE
"[[[-0.02170651  0.02480599 -0.05018093]
  [ 0.29842895  0.22642182  0.11045812]
  [-0.2833999  -0.28935108 -0.41054645]
  ...
  [ 0.8681945   0.7750715   0.58653367]
  [ 0.8389624   0.753132    0.5553231 ]
  [ 0.7323895   0.6093074   0.4353473 ]]

 [[-0.12437361 -0.11175138 -0.02354598]
  [ 0.10445726  0.07586689  0.25919542]
  [-0.77139163 -0.68382895 -0.6334506 ]
  ...
  [ 0.897829    0.81551087  0.61929303]
  [ 0.8777909   0.80420107  0.6045851 ]
  [ 0.87835294  0.81653297  0.6812108 ]]

 [[-0.64293987 -0.642734   -0.43402517]
  [-0.8707392  -0.8429206  -0.6571832 ]
  [-0.95993996 -0.93492126 -0.87282646]
  ...
  [ 0.86409414  0.7536976   0.53492963]
  [ 0.8453078   0.75487036  0.53065544]
  [ 0.88082844  0.8256158   0.7117939 ]]

 ...

 [[ 0.21409017  0.25769782  0.25376248]
  [ 0.22489874  0.19816938  0.17491557]
  [ 0.19744669  0.17208757  0.1568314 ]
  ...
  [ 0.20945197  0.1978073   0.1074218 ]
  [ 0.22279924  0.21516694  0.10971866]
  [ 0.24530326  0.18816276  0.11653758]]

 [[ 0.21536994  0.24143656  0.18070365]
  [ 0.23840638  0.18610248  0.14709827]
  [ 0.26555285  0.23911843  0.18557654]
  ...
  [ 0.373122    0.3767974   0.22578515]
  [ 0.4148327   0.35795102  0.22153586]
  [ 0.37152255  0.2991213   0.27686837]]

 [[ 0.0831279   0.08149558  0.04710769]
  [ 0.08646242  0.07546669  0.10872224]
  [ 0.33466616  0.28007364  0.23370697]
  ...
  [ 0.16481109  0.1247246   0.02480129]
  [ 0.297211    0.23376167  0.08554262]
  [ 0.3564346   0.30023593  0.28887796]]]","I am feeling positive today because I see harvestman and I am feeling happy today because I see a harvestman and a farmer to whom I wish to help. I am feeling happy because I see a harvestman and a farmer, and it is time to share the good news and find a way to help",POSITIVE
